participant_id,age,gender,employment_status,city_tier,monthly_income,FL1,FL2,FL3,FL4,FL5,IB1,IB2,IB3,IB4,IB5,SS1,SS2,SS3,SS4,SD1,SD2,SD3,SD4,SD5,BH1,BH2,BH3,BH4,essential_expenses,discretionary_expenses,monthly_savings,debt_payment,total_expenses,savings_rate,expense_to_income_ratio,financial_literacy_score,impulse_buying_score,stress_spending_score,saving_discipline_score,budgeting_habit_score
FB0563,26,Male,Intern,Tier 1,120000.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,55895.0,26648.0,24562.0,7605.0,90148.0,0.205,0.751,2.2,3.75,3.25,4.0,3.25
FB0564,31,Male,Intern,Tier 3,120000.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,30812.0,26190.0,20503.0,10002.0,67004.0,0.171,0.558,4.0,3.0,2.5,1.8,3.25
FB0565,18,Female,Student,Tier 1,57606.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,29421.0,2535.0,13189.0,0.0,31956.0,0.229,0.555,2.6,2.4,1.5,3.6,3.0
FB0566,26,Female,Student,Tier 2,120000.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,34018.0,23970.0,4173.0,8880.0,66868.0,0.035,0.557,2.4,4.6,3.25,2.4,2.0
FB0567,25,Male,Student,Tier 3,120000.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,43311.0,26927.0,14097.0,7084.0,77322.0,0.117,0.644,2.4,3.4,3.25,2.8,3.0
FB0568,33,Female,Intern,Tier 2,120000.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,,1.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,30383.0,11791.0,33609.0,0.0,42174.0,0.28,0.351,2.8,1.5,2.75,3.8,3.75
FB0569,25,Male,Student,Tier 3,112533.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,37614.0,10793.0,15632.0,5233.0,53640.0,0.139,0.477,3.4,2.4,2.25,2.4,2.5
FB0570,19,Female,Student,Tier 3,111656.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,44357.0,16572.0,10449.0,5067.0,65996.0,0.094,0.591,2.8,3.8,2.5,2.4,3.0
FB0571,25,Other,Full-time Employee,Tier 2,120000.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,43562.0,18488.0,13834.0,5541.0,67591.0,0.115,0.563,2.2,3.8,3.0,2.0,3.0
FB0572,19,Other,Intern,Tier 1,120000.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,42887.0,28527.0,4271.0,12506.0,83920.0,0.036,0.699,2.6,4.4,3.0,1.8,3.0
FB0573,27,Male,Full-time Employee,Tier 1,120000.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,42380.0,3893.0,31192.0,0.0,46273.0,0.26,0.386,4.0,1.2,2.0,3.0,3.75
FB0574,28,Male,Full-time Employee,Tier 1,120000.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,59591.0,20204.0,25628.0,2206.0,82001.0,0.214,0.683,3.4,3.0,3.25,3.2,3.5
FB0575,22,Male,Unemployed,Tier 1,61491.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,37309.0,6026.0,12075.0,0.0,43335.0,0.196,0.705,1.4,2.0,1.5,4.2,2.0
FB0576,22,Male,Full-time Employee,Tier 1,120000.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,77315.0,19854.0,21002.0,6541.0,103710.0,0.175,0.864,4.0,2.8,3.75,2.2,4.0
FB0577,24,Male,Student,Tier 1,94758.0,3.0,3.0,2.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,51014.0,3968.0,16489.0,965.0,55947.0,0.174,0.59,3.0,3.0,2.5,3.2,1.5
FB0578,22,Female,Student,Tier 2,120000.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,48962.0,27526.0,3175.0,18695.0,95183.0,0.026,0.793,1.6,4.0,3.75,2.2,2.25
FB0579,21,Female,Intern,Tier 1,118404.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,61656.0,25333.0,9447.0,10678.0,97667.0,0.08,0.825,2.0,3.2,3.5,2.0,1.75
FB0580,24,Male,Full-time Employee,Tier 1,120000.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,2.0,2.0,1.0,2.0,45270.0,16210.0,9851.0,145.0,61625.0,0.082,0.514,2.2,2.8,2.0,2.0,1.75
FB0581,21,Female,Full-time Employee,Tier 2,120000.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,54878.0,18881.0,32354.0,7525.0,81284.0,0.27,0.677,4.6,3.6,2.0,2.8,3.25
FB0582,23,Male,Student,Tier 3,120000.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,38986.0,27575.0,0.0,6635.0,73196.0,0.0,0.61,3.0,4.6,2.5,2.4,2.5
FB0583,29,Male,Full-time Employee,Tier 2,120000.0,5.0,,4.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,46760.0,1428.0,35927.0,0.0,48188.0,0.299,0.402,4.5,1.6,1.75,3.6,3.25
FB0584,22,Female,Student,Tier 2,120000.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,54410.0,17450.0,16505.0,9383.0,81243.0,0.138,0.677,2.8,3.0,3.0,2.4,1.5
FB0585,28,Male,Full-time Employee,Tier 3,120000.0,4.0,4.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,44717.0,9570.0,27608.0,6227.0,60514.0,0.23,0.504,3.5,3.2,2.25,3.6,3.25
FB0586,24,Female,Intern,Tier 3,120000.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,41528.0,24135.0,15068.0,13134.0,78797.0,0.126,0.657,1.6,3.8,4.0,3.0,1.75
FB0587,21,Male,Intern,Tier 1,112244.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,54943.0,33376.0,4765.0,13978.0,102297.0,0.042,0.911,2.4,4.2,4.5,1.6,2.75
FB0588,30,Female,Student,Tier 1,120000.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,42860.0,9050.0,10537.0,2011.0,53921.0,0.088,0.449,3.4,3.4,1.75,1.4,3.0
FB0589,26,Male,Full-time Employee,Tier 2,120000.0,2.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,37722.0,29689.0,6358.0,14684.0,82095.0,0.053,0.684,2.6,4.8,3.25,2.0,3.25
FB0590,27,Female,Intern,Tier 1,120000.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,47288.0,8274.0,24402.0,3829.0,59391.0,0.203,0.495,3.2,3.2,2.75,2.2,2.0
FB0591,23,Male,Student,Tier 3,120000.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,22756.0,28914.0,20823.0,17223.0,68893.0,0.174,0.574,2.8,4.6,4.25,3.6,2.5
FB0592,21,Female,Student,Tier 1,120000.0,2.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,78121.0,46138.0,0.0,21062.0,145321.0,0.0,1.211,2.0,4.8,4.5,1.6,1.0
FB0593,22,Male,Freelancer,Tier 3,120000.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,43237.0,22335.0,20044.0,4161.0,69733.0,0.167,0.581,4.2,3.6,2.5,2.4,3.5
FB0594,19,Male,Intern,Tier 1,120000.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,64040.0,13652.0,7941.0,10134.0,87826.0,0.066,0.732,3.4,2.8,2.75,1.0,2.75
FB0595,30,Female,Intern,Tier 1,117737.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,54558.0,23425.0,24761.0,4476.0,82459.0,0.21,0.7,3.2,2.4,4.25,3.4,5.0
FB0596,25,Female,Intern,Tier 1,100557.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,51876.0,22827.0,17842.0,7674.0,82377.0,0.177,0.819,3.6,3.0,5.0,1.0,2.0
FB0597,19,Male,Full-time Employee,Tier 3,120000.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,33182.0,16468.0,40712.0,0.0,49650.0,0.339,0.414,3.6,3.0,2.0,4.6,4.0
FB0598,29,Female,Intern,Tier 1,120000.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,49484.0,18088.0,19234.0,5280.0,72852.0,0.16,0.607,3.4,3.8,1.0,3.6,2.25
FB0599,22,Male,Student,Tier 1,120000.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,52634.0,32864.0,13318.0,10805.0,96303.0,0.111,0.803,2.4,3.6,3.75,2.6,3.0
FB0600,31,Male,Intern,Tier 2,119764.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,2.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,44921.0,21222.0,22284.0,8291.0,74434.0,0.186,0.622,2.8,2.8,2.6666666666666665,3.4,4.25
